DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHI,LFC,VP_FRMB,VS_FRMB,RHO_FRMB,IP_FRMB,IS_FRMB,VPVS_FRMB,VP_FRMO,VS_FRMO,RHO_FRMO,IP_FRMO,IS_FRMO,VPVS_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,IP_FRMG,IS_FRMG,VPVS_FRMG,LFC_B,LFC_O,LFC_G
2163.5193,2432.0,1015.3,2.0655,52.9645,0.3187,2.064228000000002,0.2901162179908096,0.7195351280367613,2.3953511277454944,5020.202496000004,2095.810688400002,0.052139621370006654,2.6583423394192014,0.8699360275771509,0.33220322221255405,2.0,2638.1054806579136,997.7851252943614,2.137333960731767,5638.512435802761,2132.6000338046397,2.6439615241604586,2410.177774195948,1022.7283134681089,2.0343509618458753,4903.147473155078,2080.588328210857,2.356615869979142,2344.5278923396404,1070.0825004494918,1.8582832540732217,4356.796921042339,1988.5163910620913,2.190978631418431,1.0,2.0,3.0
2163.6716,2382.5,1015.3,2.0608,54.9188,0.3247,2.0620740000000017,0.2753486539724031,0.7302219304004938,2.346597064906924,4912.891305000005,2093.623732200002,0.07431126984108975,2.6618898031745744,0.8653580827314451,0.3338743181370731,2.0,2599.3449775242307,997.3245481115973,2.1370761669530456,5554.998201156133,2131.3585224865105,2.6063180560891723,2360.45562557986,1022.3895423291912,2.0335751283305528,4800.16385170714,2079.1059447459,2.308763468180933,2285.151196622246,1070.0025031616292,1.856621739717904,4242.661390191244,1986.589908922456,2.135650327798404,1.0,2.0,3.0
2163.824,2373.1,1015.3,2.0637,56.9489,0.3202,2.06951999999998,0.24193905635645085,0.7154200524246747,2.3373387176204075,4911.177911999951,2101.1836559999792,0.09734287377147198,2.6655748598034354,0.8550011074704997,0.3292077216050634,2.0,2593.3362314851565,996.8388742179577,2.1468834499893297,5567.59063563318,2140.0968813645286,2.6015600901596927,2354.281440480932,1021.4113894762364,2.04482905629176,4814.10309618383,2088.611687628348,2.304929693106487,2276.629802430222,1067.991702082179,1.8703489638410764,4258.09219202508,1997.517173380271,2.1316924073395485,1.0,2.0,3.0
2163.9763,2378.5,735.3,2.0871,61.3099,0.312,2.0938669999999813,0.20712992125986365,0.7571614173227524,3.2347341221270227,4980.262659499957,1539.6204050999859,0.14681867532824092,2.673490988052518,0.8442102755905578,0.31685896216138565,2.0,2569.3965283410325,721.995397892436,2.17174767698629,5580.080941681275,1567.99182816769,3.5587436372050467,2366.3576603084134,738.898612973849,2.0735213987162604,4906.693245665639,1532.12208548304,3.2025471678509745,2310.950078542116,770.7700280461512,1.9055861487707262,4403.714460170478,1468.7686893323698,2.9982355235065574,1.0,2.0,3.0
2164.1289,2189.5,735.3,2.1054,61.2574,0.3062,2.1064450000000137,0.2032429415627103,0.7739507550886248,2.9776961784305733,4612.06132750003,1548.8690085000098,0.14622305973967625,2.6733956895583484,0.8430053118844403,0.30974304523979496,2.0,2444.5932328718463,722.3002165138613,2.1829498868549804,5336.424521104048,1576.7451759142614,3.3844559048736396,2169.61373891371,738.729997099277,2.086929542830644,4527.831008270274,1541.6774551216772,2.9369509122859383,2051.7937909371017,769.6201710265709,1.9227657288535527,3945.11878388837,1479.7992890843004,2.6659823484099716,1.0,2.0,3.0
2164.2812,2065.9,735.3,2.1096,61.69300000000001,0.297,2.1063460000000007,0.22561154855644724,0.7484330708661316,2.8096015231878138,4351.500201400003,1548.7962138000007,0.15116496736593826,2.6741863947785496,0.8499395800524986,0.31127388585509,2.0,2360.3028611375084,722.5943580136576,2.1810705397570644,5147.987035331329,1576.0292664582576,3.266428577751083,2037.2119238882199,739.1295975964889,2.084575635141986,4246.722340158113,1540.7715503619415,2.756231018907715,1875.9555733286134,770.2363271762125,1.9196004756387886,3601.0852108388426,1478.546020001731,2.435558421667948,1.0,2.0,3.0
2164.4336,1997.9,1080.0,2.1006,60.8646,0.307,2.1053679999999715,0.2985666447800144,0.7205528562048626,1.849907407407408,4206.314727199943,2273.797439999969,0.1417667206313299,2.6726826753010124,0.8725556598818045,0.3151525811465734,2.0,2349.7995412318223,1062.8411683466732,2.1738961450439342,5108.220164309864,2310.506318662824,2.210866130531156,1942.515012048849,1087.5601646654563,2.0761988448884967,4033.047424194385,2257.991157625164,1.7861218856304697,1702.4504029722063,1134.137456170006,1.9091679768808127,3250.2637915823716,2165.258912700842,1.501097061657234,1.0,2.0,3.0
2164.5859,1989.4,1076.5,2.0967,63.4378,0.3127,2.126026000000016,0.41845085190045017,0.7806330275230277,1.8480260102183,4229.516124400032,2288.666989000017,0.17095982601217782,2.6773535721619486,0.9097197640891396,0.31190146377830713,2.0,2322.7117757546,1062.5405291833413,2.182255669470912,5068.750941187325,2318.73509385297,2.185998286145202,1897.6945621467858,1086.8918402312986,2.085566215699637,3957.767666530251,2266.7849021060038,1.7459828953568575,1635.6510360306,1132.709332062108,1.9202584398971339,3140.8727066642505,2175.094654842508,1.4440165625305497,1.0,2.0,3.0
2164.7383,2009.7,1128.5,2.0698,68.4771,0.3544,2.1680440000000156,0.5592705187130816,0.9543801707156998,1.7808595480726628,4357.118026800033,2446.6376540000188,0.2281309809732017,2.686500956955713,0.9533738608010554,0.2991453760696564,4.0,2009.7,1128.5,2.1680440000000156,4357.118026800032,2446.637654000018,1.7808595480726628,2009.7,1128.5,2.1680440000000156,4357.118026800032,2446.637654000018,1.7808595480726628,2009.7,1128.5,2.1680440000000156,4357.118026800032,2446.637654000018,1.7808595480726628,4.0,4.0,4.0
2164.8909,1964.7,1072.2,2.0125,79.5856,0.4137,2.2418149999999213,0.6942578740155954,1.0,1.832400671516508,4404.493930499845,2403.674042999916,0.3541575669840636,2.7066652107174503,0.9952199409448348,0.2716126649958777,4.0,1964.7,1072.2,2.2418149999999213,4404.493930499845,2403.674042999916,1.832400671516508,1964.7,1072.2,2.2418149999999213,4404.493930499845,2403.674042999916,1.832400671516508,1964.7,1072.2,2.2418149999999213,4404.493930499845,2403.674042999916,1.832400671516508,4.0,4.0,4.0
2165.0432,2033.0,968.8,1.9693,90.2669,0.4838,2.280864000000002,0.7610669730794258,1.0,2.098472336911644,4636.996512000004,2209.701043200002,0.4753375438628338,2.726054007018053,1.015930761654622,0.2603262707673683,4.0,2033.0,968.8,2.280864000000002,4636.996512000004,2209.701043200002,2.0984723369116436,2033.0,968.8,2.280864000000002,4636.996512000004,2209.701043200002,2.0984723369116436,2033.0,968.8,2.280864000000002,4636.996512000004,2209.701043200002,2.0984723369116436,4.0,4.0,4.0
2165.1956,2026.7,968.8,1.9632,95.6196,0.5204,2.2724400000000027,0.7121212319789622,0.9804528178243298,2.0919694467382333,4605.5541480000065,2201.5398720000026,0.5360642402611179,2.7357702784417786,1.0007575819134784,0.2670471976192933,4.0,2026.7,968.8,2.2724400000000027,4605.554148000006,2201.5398720000026,2.091969446738233,2026.7,968.8,2.2724400000000027,4605.554148000006,2201.5398720000026,2.091969446738233,2026.7,968.8,2.2724400000000027,4605.554148000006,2201.5398720000026,2.091969446738233,4.0,4.0,4.0
2165.3479,2023.2,822.6999999999997,1.9979,88.4739,0.4675,2.2275119999999493,0.6255748031495517,0.9055157480314294,2.459219642640088,4506.702278399897,1832.5741223999585,0.4549958533809977,2.72279933654096,0.9739281889763612,0.2832040183353278,4.0,2023.2,822.6999999999997,2.2275119999999493,4506.702278399897,1832.5741223999576,2.4592196426400883,2023.2,822.6999999999997,2.2275119999999493,4506.702278399897,1832.5741223999576,2.4592196426400883,2023.2,822.6999999999997,2.2275119999999493,4506.702278399897,1832.5741223999576,2.4592196426400883,4.0,4.0,4.0
2165.5005,2047.5,1077.0,2.0466,83.5905,0.4044,2.165879999999975,0.5503381483912948,0.8871897570585586,1.9011142061281328,4434.639299999949,2332.652759999973,0.39959339309154,2.7139349428946464,0.9506048260013014,0.3108067727330834,4.0,2047.5,1077.0,2.165879999999975,4434.639299999949,2332.652759999973,1.9011142061281336,2047.5,1077.0,2.165879999999975,4434.639299999949,2332.652759999973,1.9011142061281336,2047.5,1077.0,2.165879999999975,4434.639299999949,2332.652759999973,1.9011142061281336,4.0,4.0,4.0
2165.6528,2019.1,1214.2,2.094,82.1485,0.3349,2.13434400000002,0.5262147078135181,1.0,1.6629056168670728,4309.45397040004,2591.5204848000244,0.3832338182589646,2.7113174109214344,0.9431265594221908,0.3263072028860461,4.0,2019.1,1214.2,2.13434400000002,4309.45397040004,2591.5204848000244,1.6629056168670728,2019.1,1214.2,2.13434400000002,4309.45397040004,2591.5204848000244,1.6629056168670728,2019.1,1214.2,2.13434400000002,4309.45397040004,2591.5204848000244,1.6629056168670728,4.0,4.0,4.0
2165.8052,2031.4,1106.6,2.1131,85.0989,0.355,2.113883999999933,0.5756356487548153,1.0,1.8357129947587203,4294.143957599865,2339.2240343999265,0.4167062798304141,2.7166730047728658,0.9584470511139928,0.3428393281981346,4.0,2031.4,1106.6,2.113883999999933,4294.143957599864,2339.2240343999256,1.8357129947587207,2031.4,1106.6,2.113883999999933,4294.143957599864,2339.2240343999256,1.8357129947587207,2031.4,1106.6,2.113883999999933,4294.143957599864,2339.2240343999256,1.8357129947587207,4.0,4.0,4.0
2165.9575,2034.8,1106.6,2.0952,87.5733,0.3847,2.1610499999999693,0.6816614173229374,1.0,1.8387854690041567,4397.304539999937,2391.4179299999664,0.4447784933988776,2.72116455894382,0.9913150393701108,0.3237938055339525,4.0,2034.8,1106.6,2.1610499999999693,4397.304539999937,2391.417929999966,1.838785469004157,2034.8,1106.6,2.1610499999999693,4397.304539999937,2391.417929999966,1.838785469004157,2034.8,1106.6,2.1610499999999693,4397.304539999937,2391.417929999966,1.838785469004157,4.0,4.0,4.0
2166.1101,2039.0,1067.9,2.0762,88.0529,0.4149,2.238403999999999,0.7711726854891808,1.0,1.9093548085026688,4564.105755999999,2390.3916315999995,0.4502195836136508,2.722035133378184,1.0190635325016462,0.2839924829804882,4.0,2039.0,1067.9,2.238403999999999,4564.105755999998,2390.3916315999995,1.9093548085026686,2039.0,1067.9,2.238403999999999,4564.105755999998,2390.3916315999995,1.9093548085026686,2039.0,1067.9,2.238403999999999,4564.105755999998,2390.3916315999995,1.9093548085026686,4.0,4.0,4.0
2166.2625,2032.0,1030.9,2.0639,91.8191,0.4333,2.232000000000013,0.6823996062994003,0.9826732283465296,1.9710932195169275,4535.424000000027,2300.9688000000133,0.4929473441784533,2.7288715750685526,0.9915438779528142,0.2859976133998387,4.0,2032.0,1030.9,2.232000000000013,4535.424000000026,2300.9688000000137,1.9710932195169268,2032.0,1030.9,2.232000000000013,4535.424000000026,2300.9688000000137,1.9710932195169268,2032.0,1030.9,2.232000000000013,4535.424000000026,2300.9688000000137,1.9710932195169268,4.0,4.0,4.0
2166.4148,2117.2,957.5,2.0671,88.1691,0.4409,2.1999360000000427,0.5511516743270121,0.9008207485226843,2.2111749347258485,4657.704499200091,2106.438720000041,0.4515378794496739,2.722246060711948,0.950857019041374,0.29485903346185355,4.0,2117.2,957.5,2.1999360000000427,4657.70449920009,2106.438720000041,2.2111749347258485,2117.2,957.5,2.1999360000000427,4657.70449920009,2106.438720000041,2.2111749347258485,2117.2,957.5,2.1999360000000427,4657.70449920009,2106.438720000041,2.2111749347258485,4.0,4.0,4.0
2166.5671,2172.2000000000007,983.2,2.0675,84.7658,0.4457,2.1285799999999457,0.4451782437745384,0.7941271297509691,2.209316517493898,4623.701475999883,2092.8198559999464,0.4129272407342068,2.7160683585174734,0.9180052555701068,0.3267340048046826,4.0,2172.2000000000007,983.2,2.1285799999999457,4623.701475999884,2092.819855999947,2.2093165174938982,2172.2000000000007,983.2,2.1285799999999457,4623.701475999884,2092.819855999947,2.2093165174938982,2172.2000000000007,983.2,2.1285799999999457,4623.701475999884,2092.819855999947,2.2093165174938982,4.0,4.0,4.0
2166.7195,2267.5,983.2,2.0648,76.5797,0.4196,2.092834999999876,0.3531319763623335,0.7706808929743916,2.306244914564687,4745.5033624997195,2057.675371999878,0.3200554546475601,2.7012088727436097,0.8894709126723235,0.3357957310337506,4.0,2267.5,983.2,2.092834999999876,4745.503362499719,2057.6753719998783,2.3062449145646866,2267.5,983.2,2.092834999999876,4745.503362499719,2057.6753719998783,2.3062449145646866,2267.5,983.2,2.092834999999876,4745.503362499719,2057.6753719998783,2.3062449145646866,4.0,4.0,4.0
2166.8721,2333.0,1057.5,2.0551,72.296,0.4074,2.0485110000000057,0.2650314960629543,0.7658287401574716,2.2061465721040188,4779.176163000016,2166.300382500007,0.2714566261383349,2.6934330601821337,0.8621597637795159,0.3521713888631599,4.0,2333.0,1057.5,2.0485110000000057,4779.176163000014,2166.300382500006,2.2061465721040188,2333.0,1057.5,2.0485110000000057,4779.176163000014,2166.300382500006,2.2061465721040188,2333.0,1057.5,2.0485110000000057,4779.176163000014,2166.300382500006,2.2061465721040188,4.0,4.0,4.0
2167.0244,2452.9,1145.8,2.037,64.0568,0.3821,2.037,0.2215528562048972,0.7515528562048972,2.140775004363764,4996.5573,2333.9946,0.17798241742782553,2.6784771867884523,0.8486813854235181,0.3505731001841534,2.0,2641.4371192433205,1122.7229440272058,2.121599814844222,5604.072503109284,2381.9687901694797,2.352706100196446,2441.164587301561,1152.6324513443178,2.0129221537871342,4913.874278819939,2320.1593964849485,2.1179037467272637,2400.0704216300715,1209.8206290860492,1.827118410689533,4385.212854311693,2210.4855450351133,1.9838233568914994,1.0,2.0,3.0
2167.1768,2581.0,1231.2,2.0368,62.3602,0.3544,2.036615999999999,0.20711598951505647,0.730707077326293,2.0963287849252756,5256.505895999998,2507.481619199999,0.15873439061718256,2.675397502498749,0.8442059567496675,0.34883379839843315,2.0,2746.7852187783833,1206.0739462196186,2.1223572697307214,5829.659577463191,2559.7198075920264,2.2774600408109724,2573.3450982560526,1238.02627153995,2.014218792227207,5183.28005579311,2493.65578140675,2.078586825992903,2555.4024969880816,1299.081319061689,1.8293368790760376,4674.692028623291,2376.4573658782924,1.9670843229689565,1.0,2.0,3.0
2167.3291,2619.600000000001,1236.1,2.0365,61.7136,0.3412,2.0374549999999885,0.2003622047244082,0.7161023622047346,2.1192460156945234,5337.317117999971,2518.4981254999852,0.15139867557783224,2.674223788092453,0.8421122834645665,0.3475600619743919,2.0,2777.0132570126007,1210.7658117610604,2.1236108701217344,5897.295539064121,2571.1954390275537,2.293600653435557,2613.3152455102645,1242.7010189430002,2.0158672509096727,5268.096619727114,2505.120286759275,2.1029316027543477,2603.134506890597,1303.6924155506356,1.831660418063245,4768.0584391660905,2387.9217948933588,1.9967397799051558,1.0,2.0,3.0
2167.4817,2626.4,1242.5,2.0409,64.6872,0.3543,2.0438594999999933,0.19739789888378315,0.7410984898227084,2.113802816901408,5367.992590799981,2539.4954287499913,0.1851343425141332,2.6796214948022605,0.8411933486539729,0.3458182448600237,2.0,2777.668769714384,1217.1445785981707,2.129901379477976,5916.160544347558,2592.3979169803833,2.2821190009436063,2620.8108872829234,1248.982701947231,2.022697723571369,5301.108215618229,2526.3144680086816,2.098356432956949,2614.4280208042787,1309.7311788271127,1.8394140537955561,4809.015644104291,2409.137937028812,1.9961562059975888,1.0,2.0,3.0
2167.634,2744.9,1242.5,2.0483,64.3358,0.3505,2.0507200000000108,0.19464084044648675,0.7591444517399952,2.209175050301812,5629.021328000029,2548.0196000000133,0.18114768884134053,2.6789836302146144,0.8403386605384109,0.3416992625418297,2.0,2866.0727889768946,1217.435604777732,2.136029095579241,6122.01486730259,2600.477873799345,2.3541884085936156,2742.696091455163,1248.7934630171567,2.030102324191274,5567.95370981345,2535.178511706,2.196276784496174,2761.4549391082387,1308.5216840160376,1.849001715044104,5105.9349184281455,2419.4588379180527,2.1103623828631894,1.0,2.0,3.0
2167.7864,2933.0,1306.7,2.0557,63.7912,0.3459,2.056864,0.19471821756225924,0.7378453473132223,2.244585597306191,6032.782112,2687.704188800001,0.17496916980263008,2.6779950671684207,0.8403626474443004,0.3380061542784872,2.0,3016.0322265968484,1280.6949747709361,2.141242961501615,6458.057776862545,2742.279100558755,2.354996533921977,2934.9803075302502,1313.229485440652,2.036461053675284,5976.973089589262,2674.340701637921,2.2349332999825404,2985.9091562459844,1375.1040783479725,1.8573177919076855,5545.782200915732,2554.0052704405093,2.1714059344753065,1.0,2.0,3.0
2167.9387,3419.8,1351.1,2.0578,64.5537,0.3206,2.062644000000012,0.19263779527559186,0.7520590551181223,2.531122788838724,7053.829951200039,2786.8383084000156,0.18361977716035446,2.6793791643456566,0.8397177165354336,0.3352438379788599,2.0,3407.9686220295885,1324.430487962639,2.146549593286786,7315.373659551742,2842.9557252728227,2.5731577859341184,3431.8512217831367,1357.7049998393288,2.04262400351334,7009.981682100817,2773.280822361888,2.527685485572538,3560.0944448605464,1420.9102448885333,1.864944769384544,6639.379513457648,2649.9191289697815,2.505502692845899,1.0,2.0,3.0
2168.0913,2754.700000000001,1387.5,2.0704,64.1116,0.3155,2.0768475000000097,0.19528168089297349,0.7691654629021638,1.9853693693693693,5721.091808250028,2881.625906250013,0.17860412665169872,2.678576660264272,0.8405373210768219,0.32737556124901623,2.0,2896.513929245689,1360.9987037841545,2.158515484523168,6252.170167413864,2937.736776534058,2.1282268096157253,2749.9154946627987,1394.1679100169208,2.057029060535973,5656.656086539532,2867.8439061715076,1.97244211038355,2747.721380561102,1456.968546826329,1.8835200130739946,5175.388210638141,2744.229416366726,1.8859167457982406,1.0,2.0,3.0
2168.2437,2801.0,1415.0,2.0854,63.328,0.311,2.0898070000000124,0.2008877952755784,0.7821712598425021,1.979505300353357,5853.549407000035,2957.0769050000176,0.1697141385526655,2.6771542621684263,0.8422752165354292,0.3201013514031333,2.0,2937.897087061924,1388.8947561937482,2.16910403796307,6372.60443466596,3012.657223965593,2.1152769667827105,2796.382105214518,1421.7974135324637,2.0698726190280987,5788.154751923683,2942.939536075817,1.966793636420319,2796.4187479206435,1483.9105163013842,1.900218902784438,5313.807764899597,2819.7548131165054,1.8844928432009893,1.0,2.0,3.0
2168.396,2801.7,1422.8,2.1068,62.1418,0.3107,2.106560000000011,0.2082816808929773,0.7932429415627104,1.9691453472026987,5901.949152000029,2997.213568000016,0.15625662976875376,2.6750010607630004,0.8445673210768231,0.3105499251016029,2.0,2945.6213752306735,1397.7383457350213,2.1827791000570893,6429.640774534935,3050.9540484187746,2.107419735760111,2795.6734907760338,1429.620217420582,2.0865086232755927,5833.196846367173,2982.914911657172,1.9555357826571436,2786.6202021772774,1489.5786558022025,1.921917162971743,5355.6531932482985,2862.846784182632,1.8707439122619287,1.0,2.0,3.0
2168.5483,2816.4,1422.8,2.1168,61.77,0.3295,2.125210999999996,0.2132385321100946,0.8104718217562414,1.97947708743323,5985.444260399985,3023.7502107999935,0.15203853689583313,2.674326165903333,0.8461039449541293,0.30035471597005353,2.0,2961.1924910381144,1398.8945387471167,2.198466330339515,6510.081989201491,3075.422543131362,2.116808958086454,2809.69759841201,1429.4931378707524,2.1053563683887986,5915.414732063438,3009.5924813842753,1.9655201721339417,2796.336942585879,1486.8072811225225,1.9461683689246703,5442.142506516159,2893.5773012075433,1.8807662419265776,1.0,2.0,3.0
2168.7007,2846.7,1427.3,2.1336,63.1566,0.3275,2.1329930000000017,0.218,0.8382764281024299,1.994465073915785,6071.991173100005,3044.4209089000024,0.16776959546923728,2.6768431352750777,0.8475800000000001,0.2973055788353237,2.0,2981.817965145488,1403.780490349453,2.205065818421261,6575.104871696754,3095.4283758362153,2.124134069140114,2840.82549345302,1434.0701543146768,2.1129010889823103,6002.383278725595,3030.04839072851,1.9809529435542943,2834.1005653604207,1490.7336179791773,1.9553291321995887,5541.599399032555,2914.874871583978,1.9011448666478035,1.0,2.0,3.0
2168.8533,2799.5,1429.6,2.1319,63.3647,0.3315,2.1335990000000025,0.2189625984252017,0.8477381889764122,1.9582400671516509,5973.0104005000085,3050.193130400003,0.1701305022117192,2.677220880353875,0.8478784055118126,0.2971679102355104,2.0,2947.8647504331466,1406.0880199817393,2.205549768256947,6501.662417170649,3101.1971066195947,2.0965008651957864,2791.8728851054793,1436.406096661496,2.1134277160839385,5900.421535165149,3035.7404562363504,1.9436515144250417,2773.4928939754736,1493.1190167785337,1.955928723659118,5424.754416191082,2920.434372758795,1.8575162882590563,1.0,2.0,3.0
2169.0056,2754.8,1429.2,2.1378,62.9153,0.3108,2.138056,0.22132042022324336,0.8709717662508144,1.9275118947663024,5889.916668799999,3055.7096352,0.16503203277360598,2.6764051252437766,0.8486093302692055,0.29453461197576863,2.0,2918.2022887983626,1406.0137210077469,2.2091539072437305,6446.7579884265,3106.1007054025604,2.075514801311305,2744.999199891632,1436.0022943220845,2.1178481775312425,5813.491552815212,3041.2348419607097,1.9115562772742685,2712.5367650617427,1492.0428191430037,1.961744833184085,5321.304983681746,2927.0072913432036,1.8180019569544013,1.0,2.0,3.0
2169.158,2820.5,1418.4,2.1394,62.9637,0.3071,2.1387099999999997,0.2223204456094352,0.8999338138924909,1.9885081782289904,6032.2315549999985,3033.5462640000005,0.16558113362096846,2.6764929813793548,0.848919338138925,0.29426063533386465,2.0,2963.34448082962,1395.4454836420084,2.209650548725948,6547.955758129179,3083.44687864671,2.1235831249354953,2813.3068289879,1425.173174052359,2.11842975177245,5959.792887392576,3019.1292533404935,1.974010513395015,2798.6428924900433,1480.720130496267,1.962471615045502,5492.25723716055,2905.8712259253957,1.8900552743563168,1.0,2.0,3.0
2169.3103,2852.1,1418.4,2.138,62.9447,0.3043,2.137382000000005,0.2258700787401632,0.9321614173228568,2.0107868020304567,6096.027202200014,3031.6626288000066,0.16536557750320213,2.6764584924005117,0.8500197244094506,0.2951516918322147,2.0,2985.671511137088,1395.4663104346805,2.2082125843469167,6592.997403618993,3081.4862677340225,2.139551122668857,2845.9812914040067,1425.3074174939395,2.1167155598789305,6024.132882639194,3016.9703882202766,1.9967490917910051,2839.5460808929042,1481.0856357609528,1.9602851632078564,5566.320052619376,2903.350197222471,1.917205874077633,1.0,2.0,3.0
2169.4629,2784.9,1492.9,2.1322,64.9777,0.3002,2.130113000000001,0.2377675640183808,0.9444648719632386,1.8654297005827587,5932.151693700002,3180.0456977000013,0.1884300821041908,2.6801488131366704,0.8537079448456981,0.30115172228452464,2.0,2940.9272053092495,1468.5715475987663,2.201272759371869,6473.78294434289,3232.7265429177523,2.0025767284664506,2775.232456001635,1500.739859740666,2.1079157254636662,5849.9561358229985,3163.4331501774864,1.8492428504439182,2750.6388067210387,1561.0022609267082,1.9483053126528682,5359.084200323746,3041.3089980266445,1.7620979005424937,1.0,2.0,3.0
2169.6152,2812.7,1405.1,2.1259,63.4439,0.3141,2.126608000000012,0.253842519685043,0.9065511811023494,2.0017792327948194,5981.5103216000325,2988.0969008000156,0.1710290308710396,2.6773646449393658,0.8586911811023634,0.3028342667833173,2.0,2950.3824915890486,1382.5151736044083,2.196656236571393,6480.976100420129,3036.910578252706,2.1340687957131013,2804.7984500697103,1413.0394373226482,2.1027776138685645,5897.867392219833,2971.307696315497,1.9849399641556311,2795.9694847579285,1470.2647490707386,1.9422754524734063,5430.542896110042,2855.659130757068,1.9016775628505573,1.0,2.0,3.0
2169.7676,2781.0,1461.4,2.1301,63.6239,0.302,2.129662,0.2616799999999992,0.8837600000000151,1.902969755029424,5922.590021999998,3112.288046799999,0.17307114146040406,2.677691382633665,0.8611207999999997,0.3016835062027331,2.0,2935.146360520567,1438.2697999255354,2.198711079552877,6453.5388229858745,3162.339744482574,2.04074809932916,2770.0054280177274,1469.8698372796232,2.1051891926300295,5831.385490589439,3094.3540960139226,1.8845243012431248,2746.186245853684,1529.0845236592675,1.945296934342581,5342.147685192933,2974.523436225059,1.7959675893401617,1.0,2.0,3.0
2169.9199,2827.6,1480.0,2.1286,62.6098,0.3078,2.128801000000002,0.25685433070866553,0.9030157480314892,1.9105405405405405,6019.397707600007,3150.625480000003,0.1615661173011013,2.6758505787681757,0.8596248425196864,0.3012013142695213,2.0,2973.6354482126812,1456.453436519782,2.1981903002081205,6536.616598616142,3201.5618168625683,2.0416962009566397,2818.2968113715133,1488.4079624776755,2.1048178927845687,5932.0015557524575,3132.8277111860343,1.8934975372478127,2802.573241782468,1548.2789769829471,1.9451811962217225,5451.512770949412,3011.683152532634,1.8101216146741852,1.0,2.0,3.0
2170.0725,2884.1,1541.5,2.1285,62.1296,0.3018,2.126912499999996,0.24415495732106804,0.9058240315167156,1.870969834576711,6134.228341249986,3278.6356187499932,0.15611822005103013,2.6749789152081647,0.8556880367695311,0.3012527692539935,2.0,3024.455913396477,1516.5402308635014,2.1974996277925145,6646.240743963628,3332.5965928549185,1.9943130105255336,2876.536644936694,1549.8297374410413,2.1041112693237767,6052.553171234104,3261.014216082805,1.8560339729228632,2867.474861626334,1612.204957181088,1.9444473016191601,5575.6537571501,3134.8475786478,1.7786044192793349,1.0,2.0,3.0
2170.2249,2823.5,1541.5,2.1251,62.992,0.3084,2.127241000000024,0.2343956692913304,0.8748661417322573,1.831657476483944,6006.2649635000635,3279.1420015000353,0.1659021987858518,2.6765443518057364,0.8526626574803124,0.30117268763360083,2.0,2979.6760991297256,1516.2362001238362,2.198720525322495,6551.474997969393,3333.779654449265,1.9651793690761143,2814.19496879635,1549.4908036615825,2.1053569921560786,5924.885054845853,3262.231297770454,1.816206306062715,2791.1144241005027,1611.7956479045574,1.9457354677102703,5430.770329410073,3136.127958828952,1.731680084711197,1.0,2.0,3.0
2170.3772,2828.5,1537.1,2.1342,63.8347,0.3069,2.1370879999999914,0.22363033486540249,0.8623978988837832,1.8401535358792531,6044.753407999976,3284.917964799987,0.17546267986172642,2.6780740287778757,0.8493254038082748,0.2958230679664228,2.0,2983.6584783108383,1512.1182486212042,2.208285097427008,6588.7685534655675,3339.188193977632,1.9731647845870715,2819.7811658771975,1544.5287150584077,2.1165799463574166,5968.2922688120125,3269.118504865814,1.8256579747502881,2795.869002480976,1605.1223594867913,1.9597937203352125,5479.326513942092,3145.708720491853,1.741841664566248,1.0,2.0,3.0
2170.5295,2812.4,1514.7,2.1424,65.507,0.3004,2.1411149999999957,0.20863958060288407,0.866355176933168,1.8567373077177,6021.671825999988,3243.146890499995,0.19443502174280533,2.6811096034788493,0.8446782699868941,0.2940456273157019,2.0,2966.728838492396,1489.8114552139111,2.213250781995873,6566.114921763003,3297.3263682785982,1.9913451652621539,2804.532790796521,1521.4722784035648,2.122096637528005,5951.48960518633,3228.7112060922777,1.8433019323488649,2780.467175074786,1580.6182188295816,1.9662524550506832,5467.100409178636,3107.8944532715027,1.7591010542278012,1.0,2.0,3.0
2170.6819,2798.0,1493.8,2.1388,66.3031,0.2969,2.1361334999999992,0.2106382140512149,0.8781707156927104,1.873075378230017,5976.9015329999975,3190.956222299999,0.2034668230772111,2.6825546916923537,0.8452978463558767,0.2974114332894388,4.0,2798.0,1493.8,2.1361334999999992,5976.9015329999975,3190.956222299999,1.8730753782300174,2798.0,1493.8,2.1361334999999992,5976.9015329999975,3190.956222299999,1.8730753782300174,2798.0,1493.8,2.1361334999999992,5976.9015329999975,3190.956222299999,1.8730753782300174,4.0,4.0,4.0
2170.8345,2798.3,1498.5,2.1319,64.2555,0.3012,2.1247550000000457,0.20975393700788347,0.8613366141732648,1.8674007340674008,5945.701916500128,3183.945367500069,0.18023668061730733,2.6788378688987686,0.8450237204724439,0.3021477772838678,2.0,2953.203404374528,1473.0614934783055,2.1987740383465684,6493.426975495415,3238.929368748121,2.004806600029438,2790.5945041270243,1505.4764383812353,2.1051082273885693,5874.503449943124,3169.190836575979,1.8536288134323864,2769.0688049895784,1566.227100450335,1.9449699054281193,5385.755491764536,3046.2645754418454,1.7679867780307161,1.0,2.0,3.0
